gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.3350561710095179,0.10051499599649105,62,104,0
0.001953125,0.01,0.33202332657200817,0.10778964300698135,70,110,0
0.00390625,0.01,0.3328814947729756,0.15295490399876144,120,223,0
0.0078125,0.01,0.34732407551880173,0.3725738969951635,355,576,0
0.015625,0.01,0.38589288500546104,1.5578102769941324,1418,2119,0
0.03125,0.01,0.4331799032610392,6.103920804001973,4096,5410,0
0.0625,0.01,0.47077352161023567,5.441542241998832,4998,9261,0
0.125,0.01,0.47684896239662977,4.904020854999544,5000,9163,0
0.25,0.01,0.47673193946013415,6.248438996000914,5000,9150,0
0.5,0.01,0.48324621625838665,6.071825642007752,5000,9150,0
