gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8518827417909987,0.6481108770094579,588,557,0
0.001953125,0.1,0.8539935542993646,0.6453955780016258,590,569,0
0.00390625,0.1,0.8585755619394764,0.6462738619884476,589,568,0
0.0078125,0.1,0.8699224662527415,0.6498942990001524,591,565,0
0.015625,0.1,0.884934976678096,0.6611494800017681,603,615,0
0.03125,0.1,0.909801377691286,0.688343990012072,651,783,0
0.0625,0.1,0.943141918677087,0.9886179029999766,1061,1713,0
0.125,0.1,0.95026719797362,4.1168187230068725,3307,5244,0
0.25,0.1,0.9499068153502404,4.133241428004112,5681,8642,0
0.5,0.1,0.9553228513473161,5.958207925999886,5800,14099,0
