gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.5036569271944646,1.3127976530086016,505,497,0
0.001953125,0.1,0.49898247388349637,0.9891733760014176,507,506,0
0.00390625,0.1,0.4902255824566164,1.258318758002133,521,533,0
0.0078125,0.1,0.48912788761578213,1.091696065996075,576,689,0
0.015625,0.1,0.4870681680829808,1.3598743839975214,1209,2033,0
0.03125,0.1,0.49827945583936656,4.340949057004764,3399,6871,0
0.0625,0.1,0.5081833767066688,5.070438962007756,4932,10836,0
0.125,0.1,0.5013875356134141,5.3113352920045145,5000,13610,0
0.25,0.1,0.5016958768608395,6.3507381480012555,5000,13512,0
0.5,0.1,0.459557961987691,5.984996538012638,5000,13500,0
