gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.6492566807527438,0.8373908689973177,504,514,0
0.001953125,0.1,0.650837564223391,0.8277305070078,511,527,0
0.00390625,0.1,0.6554180727409074,0.7813990249997005,516,545,0
0.0078125,0.1,0.6589345250762574,0.6534337199991569,554,640,0
0.015625,0.1,0.6649641767752004,0.9994788929907372,1003,1685,0
0.03125,0.1,0.6894273350966265,2.9133240160008427,2734,4691,0
0.0625,0.1,0.7058543357755955,3.77416276501026,4564,7251,0
0.125,0.1,0.7168090475177089,4.461116107006092,4990,11957,0
0.25,0.1,0.7236494086887787,5.265678635012591,5000,13538,0
0.5,0.1,0.6932731381550279,4.961670716002118,5000,13501,0
