gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.7056485066371682,0.8337049750116421,504,505,0
0.001953125,0.1,0.7245459992625369,0.7912230850051856,505,494,0
0.00390625,0.1,0.7440311578171092,0.8234425219998229,512,520,0
0.0078125,0.1,0.7602783923303833,0.8456603899976471,535,584,0
0.015625,0.1,0.7704761246312685,1.1112019879947184,802,1250,0
0.03125,0.1,0.7782540560471978,2.5821742300031474,2244,3900,0
0.0625,0.1,0.7798096423303835,4.815562306001084,4281,6638,0
0.125,0.1,0.7814689343657817,8.606002870001248,4986,11790,0
0.25,0.1,0.7761453724188789,8.380077943991637,5000,13534,0
0.5,0.1,0.7311313145280236,7.296149254005286,5000,13500,0
