gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.9028675385476566,0.7042175289971055,588,590,0
0.001953125,0.1,0.9037326344715282,0.7270226459950209,589,587,0
0.00390625,0.1,0.905208386341662,0.7357602840056643,593,591,0
0.0078125,0.1,0.9085797160449849,0.7211985050089424,600,621,0
0.015625,0.1,0.9142918935423133,0.7621001049992628,615,657,0
0.03125,0.1,0.922395806829169,0.8130529269983526,696,878,0
0.0625,0.1,0.9293929062134243,1.6403462210000725,1708,2767,0
0.125,0.1,0.9093048699811714,5.162371015001554,4927,8329,0
0.25,0.1,0.9107042898580224,5.787255791001371,5800,12666,0
0.5,0.1,0.9086051600427458,5.124910902988631,5800,15660,0
