gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8928111111111111,0.779927415002021,589,585,0
0.001953125,0.1,0.8937444444444446,1.116540545001044,589,597,0
0.00390625,0.1,0.895988888888889,1.1083889790024841,595,605,0
0.0078125,0.1,0.9016777777777778,1.0535363239905564,598,634,0
0.015625,0.1,0.9103888888888888,0.9424043550097849,615,672,0
0.03125,0.1,0.9239444444444445,0.8004032970056869,695,898,0
0.0625,0.1,0.9387666666666666,1.766198882003664,1714,2798,0
0.125,0.1,0.9261222222222223,4.618929339005263,4924,8382,0
0.25,0.1,0.9266777777777778,5.002972977992613,5800,12701,0
0.5,0.1,0.9254666666666667,5.137755256990204,5800,15660,0
