gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.38420409953646073,0.10634501399181318,66,110,0
0.001953125,0.01,0.38127585920735974,0.11298119199636858,71,130,0
0.00390625,0.01,0.3885549667460967,0.1521285060007358,116,216,0
0.0078125,0.01,0.4025322758473521,0.4011654859932605,357,584,0
0.015625,0.01,0.41756469988500433,1.4509344789985335,1405,2082,0
0.03125,0.01,0.4393901672772107,4.830361109998194,4052,5251,0
0.0625,0.01,0.43599957321193583,5.165174972004024,4999,9190,0
0.125,0.01,0.4233500491991796,5.332340146007482,5000,9154,0
0.25,0.01,0.41755877227300214,6.154382041000645,5000,9150,0
0.5,0.01,0.46470107052672766,5.494521041007829,5000,9150,0
