gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.5791620575221239,0.07854192200466059,57,72,0
0.001953125,0.01,0.5851424225663717,0.15095428300264757,66,105,0
0.00390625,0.01,0.5922405051622419,0.18565863299591,90,158,0
0.0078125,0.01,0.606160121681416,0.4147827190026874,266,462,0
0.015625,0.01,0.6241933997050149,1.2110897920065327,864,1245,0
0.03125,0.01,0.640452157079646,2.970835504005663,2351,3248,0
0.0625,0.01,0.660329092920354,3.9368760520010255,4079,6153,0
0.125,0.01,0.6690288532448379,4.405112731998088,4930,9441,0
0.25,0.01,0.6725606102507374,4.843564327995409,5000,9151,0
0.5,0.01,0.6546771294247786,5.033114353005658,5000,9150,0
