gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.9446362312714293,0.5786473869957263,587,594,0
0.001953125,0.1,0.9459161147902869,0.5778157499880763,592,625,0
0.00390625,0.1,0.9486872387393733,0.5766722510015825,591,607,0
0.0078125,0.1,0.9534779953971162,0.577325116013526,593,631,0
0.015625,0.1,0.960206190409093,0.5889881259936374,609,677,0
0.03125,0.1,0.9727819266356676,0.6443181350041414,689,898,0
0.0625,0.1,0.9838077121788549,1.1415297969942912,1480,2537,0
0.125,0.1,0.9829740265840026,3.421507000006386,4317,7270,0
0.25,0.1,0.9798388990653327,3.871982916010893,5797,12507,0
0.5,0.1,0.9788173406603728,4.064637565999874,5800,15664,0
