gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7295157340457453,0.085868826994556,67,97,0
0.001953125,0.01,0.731470995344155,0.08120891700673383,67,108,0
0.00390625,0.01,0.7380046655244843,0.0835949839965906,71,124,0
0.0078125,0.01,0.7548082972771535,0.08775689599860925,77,135,0
0.015625,0.01,0.7921228136403674,0.11566015299467836,110,246,0
0.03125,0.01,0.8771282825642961,0.22187067799677607,270,514,0
0.0625,0.01,0.9333178461151281,0.7473025420040358,1013,1485,0
0.125,0.01,0.9380995247359913,3.2034645050007384,3241,4060,0
0.25,0.01,0.9357861215165859,4.0988444660033565,5636,7879,0
0.5,0.01,0.94067427476261,4.604036099990481,5800,10614,0
