gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.5171297242083759,0.0918432809994556,62,98,0
0.001953125,0.01,0.5155464759959142,0.09970401901227888,69,119,0
0.00390625,0.01,0.514902962206333,0.14076315599959344,112,208,0
0.0078125,0.01,0.5187231869254341,0.36535481800092384,340,566,0
0.015625,0.01,0.5284371807967314,1.1429183069994906,1196,1781,0
0.03125,0.01,0.5405311542390194,3.9146699260018067,3371,4618,0
0.0625,0.01,0.5516445352400409,5.162489151000045,4923,9339,0
0.125,0.01,0.5538304392236977,5.071765556989703,5000,9156,0
0.25,0.01,0.5539019407558734,5.809360573999584,5000,9150,0
0.5,0.01,0.5244892747701737,5.309583834998193,5000,9150,0
