gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8189329476787857,0.09383122400322463,74,116,0
0.001953125,0.01,0.8190226347829013,0.08920443599345163,75,110,0
0.00390625,0.01,0.824605657014092,0.08841838499938603,72,115,0
0.0078125,0.01,0.8408278119709862,0.09837939399585593,84,159,0
0.015625,0.01,0.8757609390239801,0.11913711798842996,114,234,0
0.03125,0.01,0.9258063431204386,0.21750852999684867,254,493,0
0.0625,0.01,0.9583851836904,0.6978627009957563,937,1403,0
0.125,0.01,0.9702687249857062,3.299706577003235,3137,3984,0
0.25,0.01,0.9719952017399298,4.380783157001133,5781,7740,0
0.5,0.01,0.9645063285462842,4.614721167992684,6200,11368,0
