gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.6835119801480658,0.10004601899709087,58,85,0
0.001953125,0.01,0.6994820786869718,0.11378596699796617,67,107,0
0.00390625,0.01,0.7184279080303546,0.13473712700942997,93,165,0
0.0078125,0.01,0.7366426754805959,0.2767863299959572,236,390,0
0.015625,0.01,0.7499356459601108,0.870234702990274,762,1178,0
0.03125,0.01,0.7493590337627036,2.720718919998035,2217,3077,0
0.0625,0.01,0.7443033803890072,5.144991640001535,4238,6395,0
0.125,0.01,0.7430265962376055,6.403789048999897,4983,9267,0
0.25,0.01,0.7385115167989785,7.758056642007432,5000,9150,0
0.5,0.01,0.7031373881526786,6.83522968699981,5000,9150,0
