gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.37948717948717947,0.08769867100636475,62,108,0
0.001953125,0.01,0.3776068376068376,0.10367758199572563,70,117,0
0.00390625,0.01,0.3785592185592186,0.1451394300092943,120,233,0
0.0078125,0.01,0.3828815628815629,0.34727665199898183,354,584,0
0.015625,0.01,0.405995115995116,1.3305102250014897,1420,2107,0
0.03125,0.01,0.44289377289377296,4.26113254899974,4097,5401,0
0.0625,0.01,0.4802197802197802,4.742482250992907,4998,9257,0
0.125,0.01,0.5103785103785103,5.601357067003846,5000,9164,0
0.25,0.01,0.5216117216117215,8.401317277995986,5000,9150,0
0.5,0.01,0.49504273504273505,5.55555705500592,5000,9150,0
