gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.6451583248212462,0.6404812309920089,503,494,0
0.001953125,0.1,0.6619509703779367,0.636580538994167,508,519,0
0.00390625,0.1,0.6740551583248213,0.6412980790046277,508,512,0
0.0078125,0.1,0.679611848825332,0.6583998870046344,545,624,0
0.015625,0.1,0.683585291113381,0.9136163700022735,881,1384,0
0.03125,0.1,0.6866496424923392,2.1524552709888667,2377,4094,0
0.0625,0.1,0.6960367722165476,4.043562409991864,4105,7316,0
0.125,0.1,0.6980286006128703,4.631887349998578,4932,11513,0
0.25,0.1,0.6995812053115424,5.666565797000658,5000,13505,0
0.5,0.1,0.6861184882533198,7.132086462996085,5000,13500,0
