gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.5099168948797288,0.09638327099673916,62,94,0
0.001953125,0.01,0.502851181373072,0.10168025200255215,69,114,0
0.00390625,0.01,0.49629524249860696,0.14497133099939674,113,209,0
0.0078125,0.01,0.4894192125760216,0.3514453359966865,340,560,0
0.015625,0.01,0.49065215587248523,1.0968134669965366,1196,1812,0
0.03125,0.01,0.49897452312361446,3.8550659519969486,3372,4612,0
0.0625,0.01,0.5085061232231983,4.887491432004026,4924,9350,0
0.125,0.01,0.505494896326066,5.082130324008176,5000,9157,0
0.25,0.01,0.5061824993183246,5.394930925001972,5000,9150,0
0.5,0.01,0.4770127206553568,5.0004012110002805,5000,9150,0
