gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.6998729634060608,0.8299500930006616,504,499,0
0.001953125,0.1,0.721062173929131,0.826402341001085,505,504,0
0.00390625,0.1,0.7436820878402546,0.8633327970019309,512,526,0
0.0078125,0.1,0.7601475104527683,0.8678750690014567,535,582,0
0.015625,0.1,0.7720741499031809,1.1849591069913004,802,1225,0
0.03125,0.1,0.7772912838096179,2.659047160006594,2243,3853,0
0.0625,0.1,0.773899530087939,5.382096688990714,4281,6816,0
0.125,0.1,0.7708901195130674,5.72206104399811,4986,11533,0
0.25,0.1,0.7662711676266358,7.38213959299901,5000,13526,0
0.5,0.1,0.7328531432306763,9.104202087997692,5000,13501,0
