gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.4668824317435478,0.07497339500696398,60,92,0
0.001953125,0.01,0.473390949721995,0.08624376499210484,77,138,0
0.00390625,0.01,0.48313594385365904,0.13453152700094506,131,242,0
0.0078125,0.01,0.49810909177128904,0.32252377799886744,364,609,0
0.015625,0.01,0.5120864008725445,1.027671427000314,1338,1953,0
0.03125,0.01,0.5191639696032058,3.175432930001989,3447,4680,0
0.0625,0.01,0.5144693008974405,3.827264498992008,4889,9088,0
0.125,0.01,0.5108178919040676,4.1582567779987585,5000,9162,0
0.25,0.01,0.509353771739517,4.727934891008772,5000,9151,0
0.5,0.01,0.48393024386195777,4.317392513010418,5000,9150,0
