gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.5823680227349952,0.6026581100013573,505,507,0
0.001953125,0.1,0.5881135514163037,0.5988557800010312,508,521,0
0.00390625,0.1,0.5952800172983659,0.6091337490070146,517,521,0
0.0078125,0.1,0.6057002234372264,0.6283622710034251,548,597,0
0.015625,0.1,0.6288573811509592,0.9280328470049426,932,1567,0
0.03125,0.1,0.6557728147942214,2.8128800760023296,2664,4650,0
0.0625,0.1,0.6731535538874989,3.977030255002319,4558,6974,0
0.125,0.1,0.6696218041783791,4.467375977998017,4982,11899,0
0.25,0.1,0.6645095192495803,5.3049846590001835,5000,13528,0
0.5,0.1,0.6347110246192816,5.265799522007001,5000,13500,0
