gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.5782182632576334,0.606178700007149,503,479,0
0.001953125,0.1,0.5906727875231812,0.6486951820115792,508,508,0
0.00390625,0.1,0.6009282623455853,0.6412179899925832,508,508,0
0.0078125,0.1,0.6079408992794819,0.6475241659936728,545,610,0
0.015625,0.1,0.6161290649479626,0.9318481719965348,881,1420,0
0.03125,0.1,0.6307319693146465,2.1276717239961727,2377,4065,0
0.0625,0.1,0.6475541908612774,4.013977327995235,4105,7370,0
0.125,0.1,0.6548201745052138,4.397704251998221,4932,11487,0
0.25,0.1,0.6580984809331265,5.197069505011314,5000,13533,0
0.5,0.1,0.6407087627560067,5.411237961001461,5000,13500,0
