gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8688763068937008,0.09440595499472693,73,111,0
0.001953125,0.01,0.8704147523312158,0.08810580900171772,72,114,0
0.00390625,0.01,0.8730939498278407,0.09023837999848183,74,116,0
0.0078125,0.01,0.8818536697679772,0.100745949006523,86,162,0
0.015625,0.01,0.9083107450471476,0.12595117298769765,113,247,0
0.03125,0.01,0.9465102406044941,0.22498732700478286,254,502,0
0.0625,0.01,0.9646262205523752,0.729141735995654,937,1408,0
0.125,0.01,0.971031177067744,3.4174416869936977,3138,3983,0
0.25,0.01,0.9708846584546473,4.6965336950088385,5784,7767,0
0.5,0.01,0.9625958911994641,5.064286662003724,6200,11367,0
