gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.4963840653728294,0.812762264002231,504,512,0
0.001953125,0.1,0.4845556690500511,0.8021547609969275,508,534,0
0.00390625,0.1,0.4679673135852911,0.845509373000823,524,561,0
0.0078125,0.1,0.44737487231869255,0.9050605950033059,593,723,0
0.015625,0.1,0.4362921348314607,1.7874760199920274,1417,2473,0
0.03125,0.1,0.44931562819203275,5.078959238002426,4092,6577,0
0.0625,0.1,0.44016343207354436,5.309468184001162,4999,10995,0
0.125,0.1,0.4223697650663943,5.861821650993079,5000,13587,0
0.25,0.1,0.4235035750766088,6.868567707002512,5000,13504,0
0.5,0.1,0.4450663942798773,5.834475076000672,5000,13500,0
