gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.844036487767008,0.7592111929989187,606,584,0
0.001953125,0.1,0.8463312440775878,0.7464522660011426,607,592,0
0.00390625,0.1,0.8507951730200591,0.7486827519896906,608,595,0
0.0078125,0.1,0.8581132764781769,0.7634550609946018,613,609,0
0.015625,0.1,0.8711054788734001,0.8040997080097441,625,660,0
0.03125,0.1,0.8952289618796452,0.8664890270010801,700,836,0
0.0625,0.1,0.9241588747702388,1.5364710249996278,1528,2535,0
0.125,0.1,0.931830895868297,4.804386855001212,4851,8491,0
0.25,0.1,0.9212932835565298,5.152975093995337,6000,13435,0
0.5,0.1,0.91471726547248,5.225951289990917,6000,16202,0
