gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.7465500676885454,0.7122158489946742,589,565,0
0.001953125,0.1,0.7492248569806542,0.7412448389950441,588,569,0
0.00390625,0.1,0.7534280972968251,0.7465188619971741,593,589,0
0.0078125,0.1,0.7678064544303246,0.7465762149950024,597,628,0
0.015625,0.1,0.7966286737412114,0.7438099749997491,616,657,0
0.03125,0.1,0.8351019695183196,0.8387153490039054,729,938,0
0.0625,0.1,0.8892528057993799,1.9845606169983512,2017,3435,0
0.125,0.1,0.9085549587318223,4.974872612001491,5562,8355,0
0.25,0.1,0.9096794619852394,5.293418104003649,5800,13656,0
0.5,0.1,0.9127363640333639,5.373988131002989,5800,15660,0
