gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.38719161598558405,0.7895934230036801,506,523,0
0.001953125,0.1,0.3808609263672037,0.7914147160045104,512,529,0
0.00390625,0.1,0.37466064421287243,0.8305629500100622,530,571,0
0.0078125,0.1,0.3766997427416391,0.8874334050051402,588,727,0
0.015625,0.1,0.39161361453924676,1.6758783100085566,1431,2555,0
0.03125,0.1,0.4255314104159998,6.372108602008666,4141,6578,0
0.0625,0.1,0.45009543455323586,5.329223911001463,4998,11238,0
0.125,0.1,0.4547426823629833,5.9461880500020925,5000,13705,0
0.25,0.1,0.44950860096501527,6.585821756001678,5000,13518,0
0.5,0.1,0.4612393451174259,5.855558738010586,5000,13500,0
