gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.9292841305036428,0.6984453559998656,586,576,0
0.001953125,0.1,0.9301665233720985,0.6960099819989409,589,587,0
0.00390625,0.1,0.9315353635911128,0.7099247440055478,587,579,0
0.0078125,0.1,0.9340241639893206,0.7206777859973954,595,611,0
0.015625,0.1,0.9395560885107924,0.725474121994921,603,642,0
0.03125,0.1,0.947961446219286,0.7521109660010552,665,792,0
0.0625,0.1,0.9586519752024978,1.2035377209977014,1223,1999,0
0.125,0.1,0.9544323272546269,4.064032312002382,4146,6835,0
0.25,0.1,0.9476899407212995,4.949071706010727,5795,12269,0
0.5,0.1,0.9514231413186116,5.128516244003549,5800,15646,0
