gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.6620805678466077,1.3724693130061496,502,492,0
0.001953125,0.1,0.6733614491150443,1.108298286999343,506,497,0
0.00390625,0.1,0.6882720317109144,0.7523110100009944,509,516,0
0.0078125,0.1,0.7057406895280236,0.8066269019909669,537,591,0
0.015625,0.1,0.7211237094395281,1.1354144979995908,747,1109,0
0.03125,0.1,0.7421644542772861,2.2116732249996858,2069,3909,0
0.0625,0.1,0.7580429572271387,4.540786262994516,3992,7204,0
0.125,0.1,0.7667311946902655,5.115700041002128,4924,11113,0
0.25,0.1,0.7675147492625369,5.8489468449988635,5000,13547,0
0.5,0.1,0.7424006729351033,6.182133088004775,5000,13500,0
