category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
bottle,0,PatchScore_same_centers,1.0,0.9999999999999998,3.1951135396957397,0.05,1.0,1,63,20,63,43,0.023255813953488372
bottle,0,PatchScore_byte_budget,1.0,0.9999999999999998,1.9329969882965088,0.1,1.0,2,63,20,63,43,0.023255813953488372
bottle,0,RBF_SVDD,0.6492063492063492,0.877422044909216,0.06354265263024803,0.1,0.30158730158730157,2,19,20,63,43,0.023255813953488372
bottle,0,DeepSVDD_head,0.9873015873015873,0.9960700240316138,0.015780671266838908,0.3,1.0,6,63,20,63,43,0.023255813953488372
bottle,0,DROCC_head,0.569047619047619,0.8020324893946683,-0.03337553795427084,0.05,0.031746031746031744,1,2,20,63,43,0.023255813953488372
bottle,0,Bubble_B,0.42063492063492064,0.7446707264546022,6.468937644791804,0.05,0.047619047619047616,1,3,20,63,43,0.023255813953488372
bottle,0,Bubble_BA,0.41984126984126985,0.7444668437319226,12.937875289583609,0.05,0.047619047619047616,1,3,20,63,43,0.023255813953488372
bottle,0,Bubble_BAD,0.4119047619047619,0.7604144291207215,14.687675894126055,0.05,0.12698412698412698,1,8,20,63,43,0.023255813953488372
bottle,0,Bubble_BAF,0.5404761904761906,0.7952505136892876,13.189558130650136,0.1,0.12698412698412698,2,8,20,63,43,0.023255813953488372
bottle,0,NBD,0.5349206349206349,0.8136969242329468,15.95484673289442,0.05,0.1746031746031746,1,11,20,63,43,0.023255813953488372
