gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.7053172407503117,0.8003840480087092,504,504,0
0.001953125,0.1,0.7301148167289899,0.8330468429921893,505,499,0
0.00390625,0.1,0.7543347622087779,0.8560862510057632,512,511,0
0.0078125,0.1,0.7720386303063469,0.8247720030049095,535,551,0
0.015625,0.1,0.7827298614700189,1.1144097710057395,802,1241,0
0.03125,0.1,0.7873002361191337,2.554433388999314,2243,3878,0
0.0625,0.1,0.7887189776953556,8.811250372003997,4280,6886,0
0.125,0.1,0.7901174515347744,6.965566580998711,4986,11829,0
0.25,0.1,0.7887645801031627,6.7574526040116325,5000,13533,0
0.5,0.1,0.7519178345950001,6.994068193002022,5000,13501,0
