gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.43989785495403466,0.7955128729954595,506,497,0
0.001953125,0.1,0.4351072522982635,0.8639615989959566,512,497,0
0.00390625,0.1,0.4314504596527068,0.8432109569985187,530,541,0
0.0078125,0.1,0.4321246169560776,0.8691105010075262,588,711,0
0.015625,0.1,0.4422369765066394,1.6748725789948367,1431,2577,0
0.03125,0.1,0.466394279877426,4.719790985996951,4141,6575,0
0.0625,0.1,0.4794688457609806,5.177497914992273,4998,11203,0
0.125,0.1,0.47018386108273746,5.944594229003997,5000,13702,0
0.25,0.1,0.4629315628192032,6.934056982994662,5000,13518,0
0.5,0.1,0.4670990806945863,5.967116804997204,5000,13500,0
