gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.9387405303030303,0.6356268990057288,666,619,0
0.001953125,0.1,0.9419034090909091,0.6174908170069102,666,629,0
0.00390625,0.1,0.9478314393939393,0.6195578580081929,669,634,0
0.0078125,0.1,0.957272727272727,0.6245326889911667,668,651,0
0.015625,0.1,0.9713636363636365,0.6219637040048838,669,656,0
0.03125,0.1,0.9858238636363637,0.6295684369979426,677,705,0
0.0625,0.1,0.9933143939393939,0.641100380991702,697,788,0
0.125,0.1,0.9973200757575758,0.7259849990077782,835,1219,0
0.25,0.1,0.9988257575757576,1.2312683580094017,1619,2991,0
0.5,0.1,0.9989488636363637,3.3094065010081977,3758,6374,0
