gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.6195381637168142,0.5945973670022795,505,508,0
0.001953125,0.1,0.62297197640118,0.598594133000006,508,522,0
0.00390625,0.1,0.6280189896755163,0.5990744599985192,517,537,0
0.0078125,0.1,0.6339417404129793,0.6267862269887701,548,619,0
0.015625,0.1,0.6531733960176991,0.902821618001326,931,1480,0
0.03125,0.1,0.6751590154867256,2.8430346429959172,2664,4659,0
0.0625,0.1,0.6931462020648966,3.9253657380031655,4558,6978,0
0.125,0.1,0.6868316740412979,4.382215798003017,4982,11722,0
0.25,0.1,0.677907217920354,5.257962837989908,5000,13517,0
0.5,0.1,0.6594072640117994,5.2720604140049545,5000,13500,0
