gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7556479263538586,0.07602682399738114,66,85,0
0.001953125,0.01,0.757655817011883,0.07337091400404461,69,100,0
0.00390625,0.01,0.7658752524540886,0.07704867899883538,76,132,0
0.0078125,0.01,0.7837701376168333,0.08475501400243957,87,175,0
0.015625,0.01,0.8289418063970693,0.10944261100667063,126,277,0
0.03125,0.01,0.9129796627683059,0.23672509100288153,334,629,0
0.0625,0.01,0.9676623925602367,0.8220536640001228,1270,1829,0
0.125,0.01,0.9830679629890564,3.099684544999036,3873,4904,0
0.25,0.01,0.985404631064769,3.741224647004856,5742,8451,0
0.5,0.01,0.9845826875205486,3.8591077660094015,5800,10616,0
