gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.5153677447255429,0.08195881498977542,55,78,0
0.001953125,0.01,0.5117948084308941,0.08942290200502612,67,115,0
0.00390625,0.01,0.4984606513658501,0.11794076400110498,103,195,0
0.0078125,0.01,0.4980899720960883,0.3137500489974627,338,554,0
0.015625,0.01,0.49634983885748407,1.1329242659994634,1270,1923,0
0.03125,0.01,0.49500097818140626,3.5789319629984675,3437,4687,0
0.0625,0.01,0.48956434889156597,5.134758954998688,4886,9291,0
0.125,0.01,0.4909646927995551,5.552141410997137,5000,9150,0
0.25,0.01,0.49472296872908494,5.677858978990116,5000,9150,0
0.5,0.01,0.4854148003995099,4.720573812010116,5000,9150,0
