gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.9035182136676374,0.7027305439987686,627,590,0
0.001953125,0.1,0.9051433033641467,0.7044190549931955,626,599,0
0.00390625,0.1,0.9086678485500821,0.7114613570010988,628,612,0
0.0078125,0.1,0.9159807521843739,0.7145719029940665,634,642,0
0.015625,0.1,0.9285910261280655,0.713360879002721,634,636,0
0.03125,0.1,0.9423093157739225,0.7535870459978469,681,778,0
0.0625,0.1,0.9548879321261238,0.9946202709979843,1025,1654,0
0.125,0.1,0.9656515132328732,3.6034063810075168,3208,5315,0
0.25,0.1,0.9679097547591913,7.108849891010323,5844,8897,0
0.5,0.1,0.9632244312186061,5.018612567000673,6200,13589,0
