gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.644667546467026,0.6162409520038636,503,472,0
0.001953125,0.1,0.6502176889206822,0.6363961869938066,508,503,0
0.00390625,0.1,0.6583702315026085,0.6505562009988353,508,497,0
0.0078125,0.1,0.6685578263175422,0.6559684439998819,545,596,0
0.015625,0.1,0.6771543802957609,0.906966997004929,881,1365,0
0.03125,0.1,0.6846162384834544,2.261814230005257,2378,4075,0
0.0625,0.1,0.6950998408959164,3.980986679001944,4105,7169,0
0.125,0.1,0.7012049975949383,4.478270368010271,4932,11431,0
0.25,0.1,0.7045474167170291,6.582096929996624,5000,13498,0
0.5,0.1,0.6707347155243651,5.709101992004435,5000,13500,0
