gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8142055328542577,0.7782515569997486,609,602,0
0.001953125,0.1,0.8164482645249167,0.7984505180065753,608,599,0
0.00390625,0.1,0.8193368089803204,0.7842876929935301,607,612,0
0.0078125,0.1,0.8237518200178481,0.7686101230065105,615,608,0
0.015625,0.1,0.8336268845991264,0.7947917109995615,631,662,0
0.03125,0.1,0.861208961533042,0.8500171289924765,694,842,0
0.0625,0.1,0.9029989197313417,1.5704423560091527,1529,2541,0
0.125,0.1,0.9245220985392889,4.657951739995042,4853,8556,0
0.25,0.1,0.9234300878305386,5.254763190008816,6000,13453,0
0.5,0.1,0.9184162322107933,5.263180358000682,6000,16202,0
