gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8069086372816918,0.10019004500645678,70,114,0
0.001953125,0.01,0.8164825155439388,0.09876266200444661,72,108,0
0.00390625,0.01,0.8295909072908003,0.10447838599793613,78,142,0
0.0078125,0.01,0.8428676092035958,0.12439164600800723,97,200,0
0.015625,0.01,0.8571244703180073,0.14422736599226482,130,270,0
0.03125,0.01,0.8873113936081739,0.35883026200463064,377,658,0
0.0625,0.01,0.9207259118450755,1.3888370250060689,1518,2097,0
0.125,0.01,0.9327155360183755,4.832579330002773,4781,6003,0
0.25,0.01,0.9268840837986614,5.2124819309974555,6000,11020,0
0.5,0.01,0.9235673834699616,5.337288462003926,6000,10980,0
