gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.49414708886619,0.07734644500305876,55,86,0
0.001953125,0.01,0.4917773237997956,0.08906066999770701,67,115,0
0.00390625,0.01,0.48853932584269666,0.11867493099998683,103,198,0
0.0078125,0.01,0.4924106230847804,0.3218632150092162,338,554,0
0.015625,0.01,0.4979979570990808,1.0726860399881843,1270,1953,0
0.03125,0.01,0.5072318692543412,3.5340448549977737,3436,4667,0
0.0625,0.01,0.5108886618998978,4.564161549002165,4886,9339,0
0.125,0.01,0.5200612870275791,4.737910133000696,5000,9150,0
0.25,0.01,0.5274616956077631,5.377964068989968,5000,9150,0
0.5,0.01,0.5188508682328907,7.050755032003508,5000,9150,0
