gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.6955583254795854,0.0867516439902829,60,94,0
0.001953125,0.01,0.6999057550238653,0.08740729799319524,67,124,0
0.00390625,0.01,0.7086310157176299,0.10925838100956753,95,192,0
0.0078125,0.01,0.7220786590865331,0.2028641459910432,214,385,0
0.015625,0.01,0.7424477345737188,0.6223645620048046,700,1118,0
0.03125,0.01,0.7597259801984211,2.31495953600097,2052,2786,0
0.0625,0.01,0.7669514283687511,3.675954580990947,3962,5161,0
0.125,0.01,0.7697686437843918,6.2610915929981275,4919,9500,0
0.25,0.01,0.7670629009211687,5.553196814988041,5000,9153,0
0.5,0.01,0.7390782233301918,5.513355298011447,5000,9150,0
