gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.730311111111111,0.7491053869889583,587,588,0
0.001953125,0.1,0.732588888888889,0.7658885760029079,587,608,0
0.00390625,0.1,0.736488888888889,0.7714049009955488,591,617,0
0.0078125,0.1,0.7495444444444445,0.7777636429964332,600,639,0
0.015625,0.1,0.7788999999999999,0.7802518770040479,610,661,0
0.03125,0.1,0.8192888888888888,0.8326347370020812,727,919,0
0.0625,0.1,0.8751222222222221,1.9651501170010306,2011,3358,0
0.125,0.1,0.8951666666666667,4.958624207007233,5557,8225,0
0.25,0.1,0.9029777777777778,5.2789615289948415,5800,13849,0
0.5,0.1,0.9074777777777778,5.0495295750006335,5800,15660,0
