gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.4009782086553998,0.6770120639994275,506,490,0
0.001953125,0.1,0.40068343595790207,0.6894326379988343,512,508,0
0.00390625,0.1,0.39995196296781516,0.7038951590075158,530,550,0
0.0078125,0.1,0.40169876413817196,0.7509932929970091,588,731,0
0.015625,0.1,0.4129983842089174,1.5003061010065721,1431,2608,0
0.03125,0.1,0.4417660159832307,4.351546063000569,4141,6479,0
0.0625,0.1,0.4604786235206777,7.551016110999626,4998,11084,0
0.125,0.1,0.4684156513384864,5.468690376001177,5000,13688,0
0.25,0.1,0.47127057950128826,6.306062973992084,5000,13518,0
0.5,0.1,0.46940368575046953,5.826679706005962,5000,13500,0
