gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.44220633299284984,0.1301311890129,66,116,0
0.001953125,0.01,0.43464759959141974,0.12803288899885956,71,128,0
0.00390625,0.01,0.43586312563840657,0.18372610901133157,116,223,0
0.0078125,0.01,0.43819203268641466,0.4089369809953496,357,582,0
0.015625,0.01,0.43631256384065376,1.4873951449990273,1406,2068,0
0.03125,0.01,0.4493462717058223,5.0625243420072366,4050,5303,0
0.0625,0.01,0.4403268641470889,5.592605929996353,4999,9193,0
0.125,0.01,0.42230847803881516,5.856311426003231,5000,9154,0
0.25,0.01,0.4238100102145046,6.681890210005804,5000,9150,0
0.5,0.01,0.4412257405515832,5.815942369008553,5000,9150,0
