category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
leather,2,PatchScore_same_centers,1.0,1.0000000000000002,1.3126156330108643,0.28125,1.0,9,92,32,92,49,0.02040816326530612
leather,2,PatchScore_byte_budget,1.0,1.0000000000000002,1.4762732982635498,0.1875,1.0,6,92,32,92,49,0.02040816326530612
leather,2,RBF_SVDD,1.0,1.0000000000000002,0.10327009017631048,0.15625,1.0,5,92,32,92,49,0.02040816326530612
leather,2,DeepSVDD_head,1.0,1.0000000000000002,0.0112785326782614,0.03125,1.0,1,92,32,92,49,0.02040816326530612
leather,2,DROCC_head,0.7398097826086957,0.9035641842518312,0.08672116603702307,0.0,0.010869565217391304,0,1,32,92,49,0.02040816326530612
leather,2,Bubble_B,0.96875,0.9787234042553191,7.583462645493672,0.46875,1.0,15,92,32,92,49,0.02040816326530612
leather,2,Bubble_BA,1.0,1.0,15.028107858625104,0.5,1.0,16,92,32,92,49,0.02040816326530612
leather,2,Bubble_BAD,0.928328804347826,0.9486698159365788,18.333463123449203,0.28125,1.0,9,92,32,92,49,0.02040816326530612
leather,2,Bubble_BAF,1.0,1.0000000000000002,15.303033891591436,0.5,1.0,16,92,32,92,49,0.02040816326530612
leather,2,NBD,0.9419157608695652,0.9639451333843918,18.581057592904735,0.3125,1.0,10,92,32,92,49,0.02040816326530612
