gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.6365125114633827,0.6180628779984545,505,504,0
0.001953125,0.1,0.6405629066771474,0.5952001330006169,508,519,0
0.00390625,0.1,0.6424188829206515,0.5801693520043045,517,519,0
0.0078125,0.1,0.6421786977597275,0.6001640830072574,548,622,0
0.015625,0.1,0.6552469540154592,0.890326009990531,931,1468,0
0.03125,0.1,0.6761758155377964,2.8078722229984123,2664,4493,0
0.0625,0.1,0.6918315210271191,3.8480760649981676,4558,6963,0
0.125,0.1,0.6840473383117167,4.316621482998016,4982,11967,0
0.25,0.1,0.6754934713306258,5.354249643001822,5000,13526,0
0.5,0.1,0.6459943665662257,5.071299311995972,5000,13500,0
