gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.513974488999844,0.07424119100323878,57,76,0
0.001953125,0.01,0.5286023560617881,0.07583425799384713,64,102,0
0.00390625,0.01,0.555946715556249,0.10414433300320525,101,193,0
0.0078125,0.01,0.6071832579185521,0.22279550800158177,261,450,0
0.015625,0.01,0.6394620845685755,0.7356424169993261,913,1290,0
0.03125,0.01,0.6637443438914026,2.819143665008596,2637,3731,0
0.0625,0.01,0.6773872679045093,3.7533883489959408,4521,6755,0
0.125,0.01,0.668971368388204,3.9926042309962213,4980,9276,0
0.25,0.01,0.6613258698704946,4.80817151699739,5000,9150,0
0.5,0.01,0.6299198392885006,4.808466011003475,5000,9150,0
