gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.5360309691018352,0.6970716280047782,505,489,0
0.001953125,0.1,0.5374294429412539,0.6807758359936997,506,507,0
0.00390625,0.1,0.5422126288268021,0.6804363929986721,518,535,0
0.0078125,0.1,0.5465600583710819,0.7303362620004918,585,714,0
0.015625,0.1,0.5509480233889683,1.3279833950073225,1277,2348,0
0.03125,0.1,0.5569067380091002,3.8429121729859617,3475,7062,0
0.0625,0.1,0.5540895225934596,4.503184817003785,4892,10750,0
0.125,0.1,0.5556096028536973,4.834266666992335,5000,13581,0
0.25,0.1,0.5564101784574225,5.760030222008936,5000,13503,0
0.5,0.1,0.5456277424781362,5.436231497005792,5000,13500,0
