category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
capsule,0,PatchScore_same_centers,0.9250099720781813,0.9820435937918115,2.1646302938461304,0.13043478260869565,0.8990825688073395,3,98,23,109,45,0.022222222222222223
capsule,0,PatchScore_byte_budget,0.9700837654567213,0.9924752829551812,1.281174659729004,0.08695652173913043,0.981651376146789,2,107,23,109,45,0.022222222222222223
capsule,0,RBF_SVDD,0.5899481451934584,0.8772147273778628,0.0626765714665243,0.08695652173913043,0.1743119266055046,2,19,23,109,45,0.022222222222222223
capsule,0,DeepSVDD_head,0.8296769046669327,0.949150132932721,0.011188746546395123,0.043478260869565216,0.3853211009174312,1,42,23,109,45,0.022222222222222223
capsule,0,DROCC_head,0.37814120462704426,0.7851569267999712,-0.033965679816901684,0.043478260869565216,0.027522935779816515,1,3,23,109,45,0.022222222222222223
capsule,0,Bubble_B,0.8468288791384125,0.9661506492757792,5.937949442539903,0.043478260869565216,0.5871559633027523,1,64,23,109,45,0.022222222222222223
capsule,0,Bubble_BA,0.846031112883925,0.9658394407740463,11.907147257481991,0.043478260869565216,0.5779816513761468,1,63,23,109,45,0.022222222222222223
capsule,0,Bubble_BAD,0.8105305145592343,0.9569345515613844,15.430515850808828,0.0,0.46788990825688076,0,51,23,109,45,0.022222222222222223
capsule,0,Bubble_BAF,0.8763462305544476,0.9737016279692391,13.247514349976727,0.0,0.5137614678899083,0,56,23,109,45,0.022222222222222223
capsule,0,NBD,0.8085360989230155,0.956551464534878,17.740030413844398,0.043478260869565216,0.4036697247706422,1,44,23,109,45,0.022222222222222223
