category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
tile,2,PatchScore_same_centers,0.9927849927849928,0.9974785905198273,2.310434341430664,0.0,0.9761904761904762,0,82,33,84,46,0.021739130434782608
tile,2,PatchScore_byte_budget,0.9956709956709957,0.9984534239227604,2.6466898918151855,0.0,0.9761904761904762,0,82,33,84,46,0.021739130434782608
tile,2,RBF_SVDD,0.9891774891774893,0.9964735190456028,0.08499176147346658,0.0,0.9523809523809523,0,80,33,84,46,0.021739130434782608
tile,2,DeepSVDD_head,0.9303751803751803,0.9760188951081928,0.02228427864611149,0.0,0.8095238095238095,0,68,33,84,46,0.021739130434782608
tile,2,DROCC_head,0.5753968253968254,0.7932571593615296,0.029795542359352112,0.0,0.05952380952380952,0,5,33,84,46,0.021739130434782608
tile,2,Bubble_B,0.9942279942279942,0.9979645593869731,7.967169536840531,0.030303030303030304,0.9761904761904762,1,82,33,84,46,0.021739130434782608
tile,2,Bubble_BA,0.9935064935064934,0.9977809658042216,16.317105169452518,0.0,0.9761904761904762,0,82,33,84,46,0.021739130434782608
tile,2,Bubble_BAD,0.9891774891774892,0.9965931430954365,18.968830834981016,0.0,0.9642857142857143,0,81,33,84,46,0.021739130434782608
tile,2,Bubble_BAF,0.9935064935064934,0.9977281095193464,16.406929212680193,0.030303030303030304,0.9761904761904762,1,82,33,84,46,0.021739130434782608
tile,2,NBD,0.9891774891774892,0.9965931430954365,19.047952124758215,0.0,0.9761904761904762,0,82,33,84,46,0.021739130434782608
