gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8218437118437119,0.7743037680047564,606,605,0
0.001953125,0.1,0.8238705738705738,0.7634342810051749,611,625,0
0.00390625,0.1,0.8276923076923076,0.8042537389992503,611,625,0
0.0078125,0.1,0.8344932844932845,0.7740439490007702,616,634,0
0.015625,0.1,0.8454822954822955,0.7678353369992692,627,670,0
0.03125,0.1,0.8713675213675214,0.8376856630056864,693,838,0
0.0625,0.1,0.9114896214896215,1.5688377010083059,1532,2596,0
0.125,0.1,0.9211355311355311,4.86871391099703,4859,8506,0
0.25,0.1,0.9164835164835164,5.324339910992421,6000,13464,0
0.5,0.1,0.9135775335775335,5.416702223010361,6000,16203,0
