gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.43917660553287535,0.11039026199432556,66,116,0
0.001953125,0.01,0.4347364915699503,0.1165477720060153,71,129,0
0.00390625,0.01,0.44123632506567667,0.1576951589959208,116,223,0
0.0078125,0.01,0.4520036014257699,0.41792396099481266,357,604,0
0.015625,0.01,0.46653264100445246,1.4898566990013933,1405,2065,0
0.03125,0.01,0.4985014615375128,4.879512570987572,4052,5291,0
0.0625,0.01,0.512709826218873,5.658931442987523,4999,9193,0
0.125,0.01,0.4980327828414262,6.736744115012698,5000,9154,0
0.25,0.01,0.4926059768867401,6.901562055005343,5000,9150,0
0.5,0.01,0.48127751945633274,6.058041784999659,5000,9150,0
