category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
hazelnut,0,PatchScore_same_centers,0.9996428571428572,0.999798792756539,4.21314811706543,0.0,0.9857142857142858,0,69,40,70,79,0.0379746835443038
hazelnut,0,PatchScore_byte_budget,1.0,0.9999999999999998,3.984856128692627,0.05,1.0,2,70,40,70,79,0.0379746835443038
hazelnut,0,RBF_SVDD,0.8771428571428571,0.940922636530614,0.058039581069211005,0.0,0.5285714285714286,0,37,40,70,79,0.0379746835443038
hazelnut,0,DeepSVDD_head,0.9428571428571428,0.9705713900704225,0.011727593489922583,0.05,0.8142857142857143,2,57,40,70,79,0.0379746835443038
hazelnut,0,DROCC_head,0.5,0.6363636363636364,-0.023240676149725914,0.0,0.0,0,0,40,70,79,0.0
hazelnut,0,Bubble_B,0.7257142857142858,0.861075600919655,5.921983897086529,0.375,0.7142857142857143,15,50,40,70,79,0.0379746835443038
hazelnut,0,Bubble_BA,0.7028571428571428,0.8480064625239636,12.11558894319902,0.275,0.6285714285714286,11,44,40,70,79,0.0379746835443038
hazelnut,0,Bubble_BAD,0.687857142857143,0.8364021648219553,12.724128891986508,0.275,0.6,11,42,40,70,79,0.0379746835443038
hazelnut,0,Bubble_BAF,0.7517857142857143,0.8682565645461755,13.485182488189398,0.15,0.5428571428571428,6,38,40,70,79,0.0379746835443038
hazelnut,0,NBD,0.7171428571428572,0.8459224625199779,14.474606644743941,0.2,0.5571428571428572,8,39,40,70,79,0.0379746835443038
