gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.9079892912498239,0.08267096600320656,68,110,0
0.001953125,0.01,0.9126274012493543,0.08081536300596781,74,154,0
0.00390625,0.01,0.9176882250716265,0.07948568499705289,79,155,0
0.0078125,0.01,0.9200131510967076,0.0850415239983704,88,178,0
0.015625,0.01,0.935383495373632,0.11388897099823225,132,299,0
0.03125,0.01,0.9663825090413789,0.2519113250018563,356,669,0
0.0625,0.01,0.9842186839509651,0.9580595070001436,1454,2014,0
0.125,0.01,0.9829857686346344,3.27432391999173,4247,5374,0
0.25,0.01,0.979909351369123,3.755848465996678,5795,10292,0
0.5,0.01,0.9788290827110047,3.8335334220028017,5800,10614,0
