category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
wood,0,PatchScore_same_centers,0.9885964912280701,0.996609342977364,2.0306625366210938,0.21052631578947367,0.9833333333333333,4,59,19,60,50,0.02
wood,0,PatchScore_byte_budget,0.9885964912280701,0.9965578695649774,2.3022217750549316,0.2631578947368421,0.9833333333333333,5,59,19,60,50,0.02
wood,0,RBF_SVDD,0.987719298245614,0.9963705242150075,0.12880182557778513,0.10526315789473684,0.9666666666666667,2,58,19,60,50,0.02
wood,0,DeepSVDD_head,0.9833333333333334,0.9953502058446747,0.025583373149856925,0.0,0.9,0,54,19,60,50,0.02
wood,0,DROCC_head,0.32719298245614037,0.6689017186828451,-0.03166889352723956,0.0,0.0,0,0,19,60,50,0.02
wood,0,Bubble_B,0.9429824561403508,0.9662444113263785,10.556255348942729,0.0,0.0,0,0,19,60,50,0.0
wood,0,Bubble_BA,0.968859649122807,0.9820959595959596,20.765937107605485,0.10526315789473684,0.9833333333333333,2,59,19,60,50,0.02
wood,0,Bubble_BAD,0.9938596491228069,0.9982587064676619,20.813818377319574,0.10526315789473684,0.9833333333333333,2,59,19,60,50,0.02
wood,0,Bubble_BAF,0.9938596491228069,0.9982587064676619,21.80265272567778,0.0,0.7,0,42,19,60,50,0.02
wood,0,NBD,0.9921052631578948,0.997826086956522,21.850533995391867,0.0,0.8666666666666667,0,52,19,60,50,0.02
