gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.9021562061631749,0.723319263997837,588,575,0
0.001953125,0.1,0.9035363591112721,0.7062414539977908,590,575,0
0.00390625,0.1,0.905742341282411,0.6922804370115045,587,584,0
0.0078125,0.1,0.9098149237522061,0.7280452240083832,594,612,0
0.015625,0.1,0.919351554368976,0.7031201860081637,603,634,0
0.03125,0.1,0.9338997239694106,0.7712351380032487,668,797,0
0.0625,0.1,0.9570908185890763,1.2141110130032757,1220,2066,0
0.125,0.1,0.9565817457803522,4.176170862003346,4149,6763,0
0.25,0.1,0.9512760758405359,4.81292572899838,5796,12273,0
0.5,0.1,0.9535046834698403,4.953569826000603,5800,15647,0
