gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.6018160029498525,0.6273903280089144,504,516,0
0.001953125,0.1,0.6114491150442478,0.6253399819979677,511,519,0
0.00390625,0.1,0.6244469026548672,0.6019751470012125,516,548,0
0.0078125,0.1,0.6347022492625369,0.6432581080007367,554,646,0
0.015625,0.1,0.6407287057522124,0.9786400409939233,1002,1696,0
0.03125,0.1,0.6633480825958702,2.809044597001048,2735,4720,0
0.0625,0.1,0.6823147123893805,3.948274392998428,4564,7261,0
0.125,0.1,0.687822640117994,4.342713448000723,4990,11780,0
0.25,0.1,0.690380715339233,5.323439899002551,5000,13525,0
0.5,0.1,0.6755335084808259,4.951785086988821,5000,13501,0
