category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
grid,1,NBD,0.6934001670843776,0.8814308507898323,19.85797875528265,0.0,0.2456140350877192,0,14,21,57,54,0.0185185185185185
grid,2,PatchScore_same_centers,0.924812030075188,0.9746626318349952,4.863955497741699,0.0,0.631578947368421,0,36,21,57,54,0.0185185185185185
grid,2,PatchScore_byte_budget,0.9590643274853802,0.986269029247096,4.1530351638793945,0.0476190476190476,0.7719298245614035,1,44,21,57,54,0.0185185185185185
grid,2,RBF_SVDD,0.6140350877192983,0.825911088907604,0.065202084635628,0.0476190476190476,0.1578947368421052,1,9,21,57,54,0.0185185185185185
grid,2,DeepSVDD_head,0.672514619883041,0.8520125710634889,0.0388377229683101,0.0952380952380952,0.2105263157894736,2,12,21,57,54,0.0185185185185185
grid,2,DROCC_head,0.4214703425229741,0.7197480881691407,-1.8937343497782425e-05,0.0476190476190476,0.0,1,0,21,57,54,0.0185185185185185
grid,2,Bubble_B,0.8780284043441937,0.9508915496712425,4.831862641641399,0.0952380952380952,0.5087719298245614,2,29,21,57,54,0.0185185185185185
grid,2,Bubble_BA,0.8830409356725146,0.9540806746905044,9.801861030442836,0.0952380952380952,0.5087719298245614,2,29,21,57,54,0.0185185185185185
grid,2,Bubble_BAD,0.8279030910609858,0.929057441654488,16.975334932443772,0.0,0.1403508771929824,0,8,21,57,54,0.0185185185185185
grid,2,Bubble_BAF,0.7894736842105263,0.9174020909882136,12.88267623582026,0.0476190476190476,0.3333333333333333,1,19,21,57,54,0.0185185185185185
grid,2,NBD,0.7050960735171262,0.8783011912934064,19.332318944389485,0.0,0.175438596491228,0,10,21,57,54,0.0185185185185185
hazelnut,0,PatchScore_same_centers,1.0,0.9999999999999998,6.522050380706787,0.0,1.0,0,70,40,70,79,0.0379746835443038
hazelnut,0,PatchScore_byte_budget,1.0,0.9999999999999998,6.733263969421387,0.0,1.0,0,70,40,70,79,0.0379746835443038
hazelnut,0,RBF_SVDD,0.8785714285714287,0.9398952573812384,0.0592215356242864,0.0,0.5571428571428572,0,39,40,70,79,0.0379746835443038
hazelnut,0,DeepSVDD_head,0.7457142857142857,0.8390598179058137,0.0087492032907903,0.075,0.4428571428571428,3,31,40,70,79,0.0379746835443038
hazelnut,0,DROCC_head,0.5,0.6363636363636364,6.256826168282714e-08,0.0,0.0,0,0,40,70,79,0.0
hazelnut,0,Bubble_B,0.6242857142857143,0.80490968216429,6.124899225213543,0.5,0.6285714285714286,20,44,40,70,79,0.0379746835443038
hazelnut,0,Bubble_BA,0.6478571428571429,0.8159351771230501,12.197462038810366,0.45,0.6285714285714286,18,44,40,70,79,0.0379746835443038
hazelnut,0,Bubble_BAD,0.5871428571428571,0.7700338948682941,15.067429494122209,0.45,0.5714285714285714,18,40,40,70,79,0.0379746835443038
hazelnut,0,Bubble_BAF,0.5521428571428573,0.7571495351374515,15.06130376375759,0.675,0.6,27,42,40,70,79,0.0379746835443038
hazelnut,0,NBD,0.4946428571428571,0.7252094708565908,17.78897360724275,0.675,0.5714285714285714,27,40,40,70,79,0.0379746835443038
hazelnut,1,PatchScore_same_centers,1.0,0.9999999999999998,6.633525371551514,0.025,1.0,1,70,40,70,79,0.0379746835443038
hazelnut,1,PatchScore_byte_budget,1.0,0.9999999999999998,6.762790679931641,0.0,1.0,0,70,40,70,79,0.0379746835443038
hazelnut,1,RBF_SVDD,0.8817857142857143,0.9412151353842616,0.0478199983303992,0.025,0.6285714285714286,1,44,40,70,79,0.0379746835443038
hazelnut,1,DeepSVDD_head,0.7132142857142857,0.8346172906283771,0.0067462016886565,0.175,0.4428571428571428,7,31,40,70,79,0.0379746835443038
hazelnut,1,DROCC_head,0.4596428571428571,0.6562197808592704,2.2482155088709987e-06,0.0,0.0,0,0,40,70,79,0.0379746835443038
hazelnut,1,Bubble_B,0.7032142857142858,0.8434330582107477,6.584341906547578,0.2,0.5714285714285714,8,40,40,70,79,0.0379746835443038
hazelnut,1,Bubble_BA,0.6878571428571428,0.8355353685167983,13.052363926998032,0.25,0.5714285714285714,10,40,40,70,79,0.0379746835443038
hazelnut,1,Bubble_BAD,0.6267857142857143,0.8029479010508525,17.128683881121916,0.225,0.4714285714285714,9,33,40,70,79,0.0379746835443038
hazelnut,1,Bubble_BAF,0.7260714285714285,0.8542941293876603,14.593859719881427,0.225,0.6142857142857143,9,43,40,70,79,0.0379746835443038
hazelnut,1,NBD,0.6564285714285714,0.814004649951128,19.114080786020597,0.175,0.4285714285714285,7,30,40,70,79,0.0379746835443038
hazelnut,2,PatchScore_same_centers,1.0,0.9999999999999998,6.516470432281494,0.075,1.0,3,70,40,70,79,0.0379746835443038
hazelnut,2,PatchScore_byte_budget,1.0,0.9999999999999998,6.647510051727295,0.025,1.0,1,70,40,70,79,0.0379746835443038
hazelnut,2,RBF_SVDD,0.8717857142857143,0.936255446046879,0.0610900162715863,0.025,0.5571428571428572,1,39,40,70,79,0.0379746835443038
hazelnut,2,DeepSVDD_head,0.7546428571428572,0.8398904726486306,0.0102125628618523,0.05,0.2857142857142857,2,20,40,70,79,0.0379746835443038
hazelnut,2,DROCC_head,0.4330357142857142,0.6246011131725419,-6.763694671008126e-08,0.175,0.0428571428571428,7,3,40,70,79,0.0253164556962025
hazelnut,2,Bubble_B,0.8975,0.9481872418291863,6.267434504595235,0.2,0.7714285714285715,8,54,40,70,79,0.0379746835443038
hazelnut,2,Bubble_BA,0.9010714285714286,0.9508894869625288,12.97393439207528,0.05,0.7428571428571429,2,52,40,70,79,0.0379746835443038
hazelnut,2,Bubble_BAD,0.8707142857142858,0.9386891180640502,14.420689914500848,0.1,0.7714285714285715,4,54,40,70,79,0.0379746835443038
hazelnut,2,Bubble_BAF,0.9260714285714284,0.9619342332493944,14.098427864049556,0.1,0.7857142857142857,4,55,40,70,79,0.0379746835443038
hazelnut,2,NBD,0.8664285714285714,0.937990648994066,17.061190928568163,0.025,0.7142857142857143,1,50,40,70,79,0.0379746835443038
leather,0,PatchScore_same_centers,1.0,1.0000000000000002,2.03190279006958,0.28125,1.0,9,92,32,92,49,0.0204081632653061
leather,0,PatchScore_byte_budget,1.0,1.0000000000000002,1.982522964477539,0.875,1.0,28,92,32,92,49,0.0204081632653061
leather,0,RBF_SVDD,1.0,1.0000000000000002,0.1187378109016215,0.03125,1.0,1,92,32,92,49,0.0204081632653061
leather,0,DeepSVDD_head,0.9932065217391304,0.9980212963436028,0.010757268872112,0.34375,0.9891304347826086,11,91,32,92,49,0.0204081632653061
leather,0,DROCC_head,0.6847826086956522,0.8729371872071844,-0.000161311822012,0.0,0.0,0,0,32,92,49,0.0204081632653061
leather,0,Bubble_B,0.890625,0.9292929292929292,10.2816022767757,0.25,1.0,8,92,32,92,49,0.0204081632653061
leather,0,Bubble_BA,0.921875,0.9484536082474226,20.715253969091965,0.25,1.0,8,92,32,92,49,0.0204081632653061
leather,0,Bubble_BAD,0.9008152173913044,0.9474415951759224,22.56033698695697,0.09375,0.4782608695652174,3,44,32,92,49,0.0204081632653061
leather,0,Bubble_BAF,0.9065896739130436,0.9526910684385148,21.920183057552084,0.1875,0.8913043478260869,6,82,32,92,49,0.0204081632653061
leather,0,NBD,0.8868885869565217,0.9398075694926284,23.42364525900077,0.125,0.6956521739130435,4,64,32,92,49,0.0204081632653061
leather,1,PatchScore_same_centers,1.0,1.0000000000000002,1.7179317474365234,0.84375,1.0,27,92,32,92,49,0.0204081632653061
leather,1,PatchScore_byte_budget,1.0,1.0000000000000002,1.9605588912963867,0.9375,1.0,30,92,32,92,49,0.0204081632653061
leather,1,RBF_SVDD,1.0,1.0000000000000002,0.1176458985597862,0.03125,1.0,1,92,32,92,49,0.0204081632653061
leather,1,DeepSVDD_head,1.0,1.0000000000000002,0.0112636690028011,0.1875,1.0,6,92,32,92,49,0.0204081632653061
leather,1,DROCC_head,0.6793478260869565,0.8536830287982019,-0.0001454316079616,0.0,0.0,0,0,32,92,49,0.0204081632653061
leather,1,Bubble_B,1.0,1.0,7.804383762121662,0.59375,1.0,19,92,32,92,49,0.0204081632653061
leather,1,Bubble_BA,1.0,1.0,15.565422846525482,0.59375,1.0,19,92,32,92,49,0.0204081632653061
leather,1,Bubble_BAD,0.9483695652173914,0.9764723143811294,16.99593482897773,0.625,1.0,20,92,32,92,49,0.0204081632653061
leather,1,Bubble_BAF,0.9493885869565216,0.9533161318484964,17.199689131584417,0.5625,1.0,18,92,32,92,49,0.0204081632653061
leather,1,NBD,0.8654891304347826,0.917005403421578,18.645093422954584,0.625,1.0,20,92,32,92,49,0.0204081632653061
leather,2,PatchScore_same_centers,1.0,1.0000000000000002,2.03421688079834,0.25,1.0,8,92,32,92,49,0.0204081632653061
leather,2,PatchScore_byte_budget,1.0,1.0000000000000002,2.1880598068237305,0.375,1.0,12,92,32,92,49,0.0204081632653061
leather,2,RBF_SVDD,1.0,1.0000000000000002,0.1343809754258265,0.0,1.0,0,92,32,92,49,0.0204081632653061
leather,2,DeepSVDD_head,0.9993206521739132,0.9997687326549493,0.0215002201730385,0.21875,1.0,7,92,32,92,49,0.0204081632653061
leather,2,DROCC_head,0.6484375000000001,0.8576395351174272,0.0001028113692882,0.125,0.2826086956521739,4,26,32,92,49,0.0204081632653061
leather,2,Bubble_B,0.984375,0.989247311827957,9.588455096215757,0.15625,1.0,5,92,32,92,49,0.0204081632653061
leather,2,Bubble_BA,0.984375,0.989247311827957,19.22956187556605,0.15625,1.0,5,92,32,92,49,0.0204081632653061
leather,2,Bubble_BAD,0.9487092391304348,0.965490006368721,21.07273290857229,0.125,1.0,4,92,32,92,49,0.0204081632653061
leather,2,Bubble_BAF,0.9874320652173914,0.9945248639951773,19.90358142505069,0.21875,1.0,7,92,32,92,49,0.0204081632653061
leather,2,NBD,0.951766304347826,0.974404741857885,21.5394989507728,0.21875,1.0,7,92,32,92,49,0.0204081632653061
metal_nut,0,PatchScore_same_centers,0.9716520039100685,0.9937994929251072,6.349338054656982,0.0454545454545454,0.9247311827956988,1,86,22,93,44,0.0227272727272727
metal_nut,0,PatchScore_byte_budget,0.9990224828934506,0.9997699893973722,5.207468032836914,0.0454545454545454,0.989247311827957,1,92,22,93,44,0.0227272727272727
metal_nut,0,RBF_SVDD,0.3567937438905181,0.7592772282830335,0.1288844310791498,0.0454545454545454,0.010752688172043,1,1,22,93,44,0.0227272727272727
metal_nut,0,DeepSVDD_head,0.8973607038123167,0.9756428182853438,0.0155085274018347,0.0909090909090909,0.7419354838709677,2,69,22,93,44,0.0227272727272727
