gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.7077899877899878,0.6241655040066689,502,488,0
0.001953125,0.1,0.7136630036630036,0.6233761309995316,506,503,0
0.00390625,0.1,0.7209035409035409,0.6215779080084758,509,512,0
0.0078125,0.1,0.7266788766788767,0.7146070199960377,537,590,0
0.015625,0.1,0.7322344322344322,1.7075888399995165,747,1099,0
0.03125,0.1,0.7433211233211234,3.1513559620070737,2069,3779,0
0.0625,0.1,0.7485470085470085,4.070810851000715,3993,7165,0
0.125,0.1,0.7566056166056165,6.27721082798962,4924,11076,0
0.25,0.1,0.7600732600732601,5.882478169995011,5000,13543,0
0.5,0.1,0.7361721611721612,5.5874254220107105,5000,13500,0
