gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8674367025518341,0.5359250059991609,591,592,0
0.001953125,0.1,0.870576654704944,0.5310085649980465,592,582,0
0.00390625,0.1,0.875635466507177,0.519170788989868,590,582,0
0.0078125,0.1,0.8865006977671451,0.5166404530027648,592,579,0
0.015625,0.1,0.9012908692185007,0.5250027040019631,601,629,0
0.03125,0.1,0.92238586523126,0.5567071519908495,653,781,0
0.0625,0.1,0.9465958931419457,0.8019364759966265,1071,1731,0
0.125,0.1,0.9533866626794257,3.0065139629878104,3307,5220,0
0.25,0.1,0.9518540669856459,4.692122102991561,5680,8648,0
0.5,0.1,0.9562275717703349,3.852923397003906,5800,14187,0
