gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.3890890431896589,0.09911160400952213,62,96,0
0.001953125,0.01,0.3857482859513516,0.11327822500606999,70,114,0
0.00390625,0.01,0.38390322721516223,0.15524692900362425,120,226,0
0.0078125,0.01,0.39071575177955364,0.39461066099465825,355,589,0
0.015625,0.01,0.41299838420891744,1.419903014000738,1421,2124,0
0.03125,0.01,0.44187519105637796,5.999089764009113,4096,5417,0
0.0625,0.01,0.46041311847678934,5.720843254995998,4997,9261,0
0.125,0.01,0.4685466614262631,4.905289616988739,5000,9163,0
0.25,0.01,0.47147801214026813,5.626813719994971,5000,9150,0
0.5,0.01,0.4678533997117777,5.4095131999929436,5000,9150,0
