gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8801555405389385,0.10406677299761213,79,148,0
0.001953125,0.01,0.8827399793719102,0.0950141669891309,77,112,0
0.00390625,0.01,0.8853718391008998,0.10368631400342565,84,158,0
0.0078125,0.01,0.8892959182463753,0.11071851299493574,97,197,0
0.015625,0.01,0.8954843451767021,0.15655637499003205,152,317,0
0.03125,0.01,0.9116074498227643,0.34867202199529856,396,695,0
0.0625,0.01,0.9085132363576011,2.2389146560017252,1691,2235,0
0.125,0.01,0.870789913575417,7.650151433001156,4827,6022,0
0.25,0.01,0.8734929046484334,5.201539702000446,5800,10642,0
0.5,0.01,0.8813529181633887,4.955052186996909,5800,10614,0
