gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.5477732379979571,0.07654578299843706,61,102,0
0.001953125,0.01,0.5705311542390195,0.0870596349996049,71,126,0
0.00390625,0.01,0.5669969356486211,0.10736927400284912,104,205,0
0.0078125,0.01,0.599591419816139,0.2432574830017984,279,503,0
0.015625,0.01,0.6207150153217569,0.7582173690025229,988,1427,0
0.03125,0.01,0.6356690500510725,3.4317716990044573,2714,3785,0
0.0625,0.01,0.6496935648621043,4.133974729993497,4535,6719,0
0.125,0.01,0.6558631256384064,4.251489442001912,4986,9306,0
0.25,0.01,0.6580949948927477,4.495928937001736,5000,9150,0
0.5,0.01,0.641956077630235,4.708751489000861,5000,9150,0
