gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8294875302749318,0.09503056900575757,73,113,0
0.001953125,0.01,0.8307947992987363,0.08937241800595075,73,115,0
0.00390625,0.01,0.8349699530801893,0.09106508699187543,75,115,0
0.0078125,0.01,0.8441005685100174,0.10000157800095621,87,155,0
0.015625,0.01,0.871918037272368,0.12215202899824362,113,248,0
0.03125,0.01,0.9128588656147711,0.2240195810009027,252,501,0
0.0625,0.01,0.9409195472187598,0.7102975499874447,938,1424,0
0.125,0.01,0.9515499751720224,3.3466872429999057,3133,3969,0
0.25,0.01,0.9527964409854174,4.469194905002951,5778,7745,0
0.5,0.01,0.9491077128872404,4.770848836997175,6200,11368,0
